Id:,20246
Estación:,LA CEIBA-OAX
Posición:,15.8666666667N -97.0W
Variable:,Temp Promedio (oC)
Fecha Inicial:,08/01/1975
Fecha Final:,03/01/1992
No Dato:,nan
Mes,Día,Anio,Datos
09,17,1976,27.25
09,18,1976,27.75
09,19,1976,27.5
09,20,1976,27.75
09,21,1976,28.75
09,22,1976,27.0
09,23,1976,27.25
09,24,1976,28.75
09,25,1976,28.0
09,26,1976,26.75
09,27,1976,28.25
09,28,1976,28.25
09,29,1976,26.25
09,30,1976,26.5
10,01,1976,26.25
10,02,1976,27.0
10,03,1976,27.5
10,04,1976,26.75
10,05,1976,26.5
10,06,1976,27.0
10,07,1976,25.5
10,08,1976,25.25
10,09,1976,24.0
10,10,1976,26.0
10,11,1976,26.75
10,12,1976,26.5
10,13,1976,26.75
10,14,1976,26.25
10,15,1976,26.5
10,16,1976,26.5
10,17,1976,27.0
10,18,1976,26.0
10,19,1976,27.0
10,20,1976,27.25
10,21,1976,27.5
10,22,1976,26.25
10,23,1976,26.25
10,24,1976,27.25
10,25,1976,27.0
10,26,1976,28.0
10,27,1976,28.5
10,28,1976,27.5
10,29,1976,27.0
10,30,1976,25.5
10,31,1976,27.0
11,01,1976,25.75
11,02,1976,24.75
11,03,1976,24.0
11,04,1976,25.25
11,05,1976,25.5
11,06,1976,26.25
11,07,1976,25.25
11,08,1976,27.0
11,09,1976,26.75
11,10,1976,27.25
11,11,1976,26.0
11,12,1976,26.5
11,13,1976,26.5
11,14,1976,25.75
11,15,1976,26.25
11,16,1976,26.0
11,17,1976,27.0
11,18,1976,26.5
11,19,1976,26.75
11,20,1976,26.5
11,21,1976,26.5
11,22,1976,26.0
11,23,1976,24.5
11,24,1976,24.75
11,25,1976,25.75
11,26,1976,24.5
11,27,1976,26.0
11,28,1976,26.75
11,29,1976,25.25
11,30,1976,26.5
12,01,1976,25.75
12,02,1976,25.5
12,03,1976,23.75
12,04,1976,24.5
12,05,1976,24.25
12,06,1976,24.25
12,07,1976,24.0
12,08,1976,24.5
12,09,1976,24.0
12,10,1976,24.25
12,11,1976,26.5
12,12,1976,27.0
12,13,1976,26.75
12,14,1976,26.5
12,15,1976,26.5
12,16,1976,25.0
12,17,1976,24.5
12,18,1976,26.0
12,19,1976,25.5
12,20,1976,25.25
12,21,1976,25.0
12,22,1976,23.75
12,23,1976,25.0
12,24,1976,25.0
12,25,1976,25.0
12,26,1976,24.75
12,27,1976,23.5
12,28,1976,24.25
12,29,1976,26.25
12,30,1976,26.0
12,31,1976,26.25
01,01,1977,25.75
01,02,1977,25.5
01,03,1977,25.25
01,04,1977,25.5
01,05,1977,25.0
01,06,1977,25.0
01,07,1977,25.75
01,08,1977,26.0
01,09,1977,24.75
01,10,1977,23.25
01,11,1977,23.25
01,12,1977,24.5
01,13,1977,24.0
01,14,1977,26.5
01,15,1977,26.0
01,16,1977,24.5
01,17,1977,24.75
01,18,1977,24.25
01,19,1977,24.25
01,20,1977,24.25
01,21,1977,24.0
01,22,1977,24.75
01,23,1977,24.75
01,24,1977,27.0
01,25,1977,26.5
01,26,1977,26.25
01,27,1977,26.25
01,28,1977,24.75
01,29,1977,26.25
01,30,1977,25.5
01,31,1977,25.75
02,01,1977,26.5
02,02,1977,26.5
02,03,1977,27.0
02,04,1977,28.0
02,05,1977,27.0
02,06,1977,26.0
02,07,1977,27.5
02,08,1977,26.5
02,09,1977,25.5
02,10,1977,27.0
02,11,1977,26.0
02,12,1977,26.5
02,13,1977,27.0
02,14,1977,26.0
02,15,1977,27.0
02,16,1977,25.25
02,17,1977,24.0
02,18,1977,24.25
02,19,1977,27.5
02,20,1977,25.5
02,21,1977,26.0
02,22,1977,26.25
02,23,1977,26.0
02,24,1977,25.75
02,25,1977,25.25
02,26,1977,24.5
02,27,1977,24.75
02,28,1977,26.25
03,01,1977,23.5
03,02,1977,24.5
03,03,1977,24.75
03,04,1977,25.25
03,05,1977,25.75
03,06,1977,25.5
03,07,1977,25.0
03,08,1977,27.25
03,09,1977,24.75
03,10,1977,25.0
03,11,1977,24.75
03,12,1977,23.75
03,13,1977,24.0
03,14,1977,25.75
03,15,1977,24.5
03,16,1977,25.5
03,17,1977,24.75
03,18,1977,25.0
03,19,1977,24.5
03,20,1977,26.25
03,21,1977,26.25
03,22,1977,27.25
03,23,1977,26.25
03,24,1977,27.0
03,25,1977,26.5
03,26,1977,26.5
03,27,1977,25.75
03,28,1977,25.0
03,29,1977,24.75
03,30,1977,24.25
03,31,1977,24.25
04,01,1977,24.75
04,02,1977,25.0
04,03,1977,24.25
04,04,1977,25.5
04,05,1977,25.25
04,06,1977,25.25
04,07,1977,24.75
04,08,1977,24.75
04,09,1977,24.5
04,10,1977,24.5
04,11,1977,24.5
04,12,1977,25.25
04,13,1977,26.75
04,14,1977,26.75
04,15,1977,26.75
04,16,1977,26.75
04,17,1977,26.75
04,18,1977,24.5
04,19,1977,25.5
04,20,1977,26.25
04,21,1977,26.75
04,22,1977,26.75
04,23,1977,27.0
04,24,1977,27.25
04,25,1977,27.5
04,26,1977,27.0
04,27,1977,26.25
04,28,1977,26.75
04,29,1977,26.75
04,30,1977,27.5
05,01,1977,27.5
05,02,1977,26.5
05,03,1977,27.0
05,04,1977,26.25
05,05,1977,25.0
05,06,1977,26.0
05,07,1977,26.25
05,08,1977,27.0
05,09,1977,27.0
05,10,1977,26.75
05,11,1977,26.75
05,12,1977,27.0
05,13,1977,27.5
05,14,1977,26.5
05,15,1977,26.75
05,16,1977,26.75
05,17,1977,26.5
05,18,1977,26.0
05,19,1977,26.5
05,20,1977,26.25
05,21,1977,27.0
05,22,1977,27.25
05,23,1977,27.0
05,24,1977,27.25
05,25,1977,27.0
05,26,1977,26.75
05,27,1977,25.25
05,28,1977,25.25
05,29,1977,27.25
05,30,1977,26.5
05,31,1977,27.5
06,01,1977,28.0
06,02,1977,27.75
06,03,1977,28.25
06,04,1977,28.5
06,05,1977,29.25
06,06,1977,28.0
06,07,1977,27.75
06,08,1977,27.75
06,09,1977,28.0
06,10,1977,29.25
06,11,1977,27.25
06,12,1977,27.5
06,13,1977,27.5
06,14,1977,28.0
06,15,1977,27.5
06,16,1977,27.25
06,17,1977,28.0
06,18,1977,28.25
06,19,1977,28.5
06,20,1977,27.5
06,21,1977,28.5
06,22,1977,28.5
06,23,1977,26.75
06,24,1977,27.0
06,25,1977,27.25
06,26,1977,24.5
06,27,1977,27.5
06,28,1977,29.0
06,29,1977,29.25
06,30,1977,28.0
07,01,1977,28.5
07,02,1977,27.75
07,03,1977,28.5
07,04,1977,27.25
07,05,1977,27.5
07,06,1977,27.0
07,07,1977,26.25
07,08,1977,26.75
07,09,1977,27.25
07,10,1977,28.0
07,11,1977,29.0
07,12,1977,27.75
07,13,1977,27.5
07,14,1977,28.0
07,15,1977,26.75
07,16,1977,26.75
07,17,1977,27.25
07,18,1977,28.0
07,19,1977,28.0
07,20,1977,28.5
07,21,1977,27.25
07,22,1977,27.25
07,23,1977,27.5
07,24,1977,27.75
07,25,1977,27.75
07,26,1977,27.0
07,27,1977,27.5
07,28,1977,28.0
07,29,1977,28.0
07,30,1977,27.75
07,31,1977,27.25
08,01,1977,27.0
08,02,1977,27.0
08,03,1977,27.75
08,04,1977,28.0
08,05,1977,27.25
08,06,1977,26.75
08,07,1977,25.25
08,08,1977,27.0
08,09,1977,27.0
08,10,1977,26.75
08,11,1977,26.75
08,12,1977,26.5
08,13,1977,25.5
08,14,1977,27.75
08,15,1977,27.5
08,16,1977,26.75
08,17,1977,26.5
08,18,1977,27.0
08,19,1977,26.75
08,20,1977,26.25
08,21,1977,26.5
08,22,1977,28.0
08,23,1977,26.0
08,24,1977,28.5
08,25,1977,26.25
08,26,1977,27.75
08,27,1977,null
08,28,1977,null
08,29,1977,null
08,30,1977,26.75
08,31,1977,28.0
09,01,1977,27.75
09,02,1977,27.25
09,03,1977,28.0
09,04,1977,28.0
09,05,1977,28.0
09,06,1977,28.5
09,07,1977,28.75
09,08,1977,29.0
09,09,1977,28.75
09,10,1977,28.5
09,11,1977,28.25
09,12,1977,28.0
09,13,1977,27.5
09,14,1977,28.75
09,15,1977,28.0
09,16,1977,27.0
09,17,1977,27.25
09,18,1977,26.5
09,19,1977,27.5
09,20,1977,26.75
09,21,1977,26.75
09,22,1977,26.25
09,23,1977,27.0
09,24,1977,26.5
09,25,1977,27.25
09,26,1977,27.0
09,27,1977,27.75
09,28,1977,26.0
09,29,1977,26.75
09,30,1977,28.25
10,01,1977,28.5
10,02,1977,27.25
10,03,1977,26.75
10,04,1977,26.25
10,05,1977,26.75
10,06,1977,27.25
10,07,1977,27.0
10,08,1977,27.25
10,09,1977,27.25
10,10,1977,27.0
10,11,1977,27.5
10,12,1977,27.75
10,13,1977,26.5
10,14,1977,25.0
10,15,1977,26.75
10,16,1977,26.0
10,17,1977,25.25
10,18,1977,26.5
10,19,1977,27.0
10,20,1977,27.5
10,21,1977,28.25
10,22,1977,27.75
10,23,1977,27.75
10,24,1977,28.5
10,25,1977,27.0
10,26,1977,27.75
10,27,1977,27.25
10,28,1977,28.25
10,29,1977,28.25
10,30,1977,27.25
10,31,1977,26.0
11,01,1977,27.25
11,02,1977,28.75
11,03,1977,26.5
11,04,1977,26.5
11,05,1977,25.5
11,06,1977,26.0
11,07,1977,26.75
11,08,1977,26.5
11,09,1977,26.5
11,10,1977,26.75
11,11,1977,24.75
11,12,1977,26.25
11,13,1977,24.5
11,14,1977,23.5
11,15,1977,23.75
11,16,1977,25.5
11,17,1977,26.0
11,18,1977,25.75
11,19,1977,25.5
11,20,1977,25.75
11,21,1977,26.75
11,22,1977,27.0
11,23,1977,27.0
11,24,1977,27.75
11,25,1977,26.5
11,26,1977,24.5
11,27,1977,24.75
11,28,1977,25.0
11,29,1977,25.75
11,30,1977,27.0
12,01,1977,26.75
12,02,1977,26.75
12,03,1977,26.75
12,04,1977,26.75
12,05,1977,26.5
12,06,1977,26.25
12,07,1977,25.25
12,08,1977,26.5
12,09,1977,26.25
12,10,1977,26.5
12,11,1977,25.25
12,12,1977,26.5
12,13,1977,26.75
12,14,1977,25.75
12,15,1977,23.75
12,16,1977,24.25
12,17,1977,25.75
12,18,1977,25.5
12,19,1977,25.0
12,20,1977,25.5
12,21,1977,25.75
12,22,1977,26.5
12,23,1977,23.0
12,24,1977,22.75
12,25,1977,24.75
12,26,1977,24.0
12,27,1977,25.25
12,28,1977,25.5
12,29,1977,25.5
12,30,1977,25.25
12,31,1977,25.5
01,01,1978,25.0
01,02,1978,25.5
01,03,1978,24.5
01,04,1978,24.0
01,05,1978,24.75
01,06,1978,25.0
01,07,1978,25.0
01,08,1978,24.25
01,09,1978,23.75
01,10,1978,24.75
01,11,1978,24.5
01,12,1978,24.75
01,13,1978,24.0
01,14,1978,24.25
01,15,1978,24.25
01,16,1978,24.5
01,17,1978,25.25
01,18,1978,24.0
01,19,1978,24.0
01,20,1978,24.75
01,21,1978,24.25
01,22,1978,24.25
01,23,1978,25.0
01,24,1978,25.0
01,25,1978,24.5
01,26,1978,24.75
01,27,1978,24.0
01,28,1978,23.5
01,29,1978,24.0
01,30,1978,24.0
01,31,1978,25.0
02,01,1978,25.0
02,02,1978,24.0
02,03,1978,23.5
02,04,1978,24.25
02,05,1978,25.75
02,06,1978,23.25
02,07,1978,21.25
02,08,1978,22.25
02,09,1978,24.0
02,10,1978,23.75
02,11,1978,24.0
02,12,1978,23.5
02,13,1978,25.0
02,14,1978,25.5
02,15,1978,25.5
02,16,1978,25.0
02,17,1978,25.5
02,18,1978,25.5
02,19,1978,26.5
02,20,1978,26.0
02,21,1978,26.25
02,22,1978,27.75
02,23,1978,25.5
02,24,1978,26.0
02,25,1978,26.5
02,26,1978,26.5
02,27,1978,25.75
02,28,1978,26.0
03,01,1978,25.0
03,02,1978,25.5
03,03,1978,26.75
03,04,1978,26.25
03,05,1978,25.5
03,06,1978,21.25
03,07,1978,26.0
03,08,1978,25.0
03,09,1978,25.5
03,10,1978,25.5
03,11,1978,24.5
03,12,1978,24.5
03,13,1978,23.75
03,14,1978,23.5
03,15,1978,26.0
03,16,1978,26.0
03,17,1978,27.5
03,18,1978,29.25
03,19,1978,23.5
03,20,1978,24.25
03,21,1978,26.5
03,22,1978,25.75
03,23,1978,26.25
03,24,1978,25.25
03,25,1978,26.25
03,26,1978,26.5
03,27,1978,26.5
03,28,1978,27.0
03,29,1978,26.75
03,30,1978,27.25
03,31,1978,27.5
04,01,1978,26.75
04,02,1978,27.5
04,03,1978,27.25
04,04,1978,27.0
04,05,1978,26.5
04,06,1978,27.5
04,07,1978,27.75
04,08,1978,27.75
04,09,1978,26.75
04,10,1978,26.25
04,11,1978,25.75
04,12,1978,26.5
04,13,1978,26.5
04,14,1978,27.5
04,15,1978,28.5
04,16,1978,27.0
04,17,1978,26.5
04,18,1978,26.5
04,19,1978,27.25
04,20,1978,25.0
04,21,1978,25.0
04,22,1978,25.25
04,23,1978,26.25
04,24,1978,27.0
04,25,1978,28.0
04,26,1978,28.5
04,27,1978,27.5
04,28,1978,28.0
04,29,1978,27.25
04,30,1978,26.75
05,01,1978,25.25
05,02,1978,25.5
05,03,1978,25.75
05,04,1978,26.0
05,05,1978,25.75
05,06,1978,26.0
05,07,1978,26.5
05,08,1978,26.25
05,09,1978,27.25
05,10,1978,28.75
05,11,1978,28.75
05,12,1978,28.75
05,13,1978,29.5
05,14,1978,28.5
05,15,1978,28.5
05,16,1978,28.0
05,17,1978,26.5
05,18,1978,26.5
05,19,1978,28.0
05,20,1978,27.5
05,21,1978,28.0
05,22,1978,30.0
05,23,1978,28.25
05,24,1978,27.75
05,25,1978,28.0
05,26,1978,26.75
05,27,1978,29.75
05,28,1978,28.0
05,29,1978,27.5
05,30,1978,25.5
05,31,1978,25.25
06,01,1978,25.75
06,02,1978,25.5
06,03,1978,26.75
06,04,1978,26.75
06,05,1978,28.0
06,06,1978,27.0
06,07,1978,28.0
06,08,1978,27.5
06,09,1978,26.75
06,10,1978,27.25
06,11,1978,26.75
06,12,1978,26.75
06,13,1978,27.0
06,14,1978,27.75
06,15,1978,27.0
06,16,1978,27.0
06,17,1978,28.0
06,18,1978,26.5
06,19,1978,27.0
06,20,1978,27.25
06,21,1978,27.5
06,22,1978,26.75
06,23,1978,28.0
06,24,1978,27.75
06,25,1978,27.5
06,26,1978,27.25
06,27,1978,27.75
06,28,1978,27.75
06,29,1978,26.5
06,30,1978,27.75
07,01,1978,27.75
07,02,1978,27.0
07,03,1978,25.75
07,04,1978,27.75
07,05,1978,26.0
07,06,1978,26.0
07,07,1978,27.5
07,08,1978,27.25
07,09,1978,26.5
07,10,1978,25.5
07,11,1978,26.0
07,12,1978,26.0
07,13,1978,26.0
07,14,1978,26.25
07,15,1978,26.25
07,16,1978,26.5
07,17,1978,25.75
07,18,1978,26.25
07,19,1978,26.25
07,20,1978,26.25
07,21,1978,26.0
07,22,1978,26.5
07,23,1978,26.0
07,24,1978,26.75
07,25,1978,26.5
07,26,1978,26.5
07,27,1978,26.25
07,28,1978,27.0
07,29,1978,27.0
07,30,1978,26.5
07,31,1978,27.0
08,01,1978,27.5
08,02,1978,27.5
08,03,1978,27.0
08,04,1978,27.0
08,05,1978,27.0
08,06,1978,27.0
08,07,1978,26.5
08,08,1978,26.75
08,09,1978,26.5
08,10,1978,26.75
08,11,1978,26.75
08,12,1978,27.0
08,13,1978,26.75
08,14,1978,26.25
08,15,1978,27.25
08,16,1978,27.25
08,17,1978,27.0
08,18,1978,26.75
08,19,1978,26.5
08,20,1978,26.75
08,21,1978,26.75
08,22,1978,26.75
08,23,1978,27.5
08,24,1978,27.25
08,25,1978,27.25
08,26,1978,26.75
08,27,1978,27.0
08,28,1978,27.25
08,29,1978,26.5
08,30,1978,26.0
08,31,1978,26.75
09,01,1978,25.5
09,02,1978,26.0
09,03,1978,26.75
09,04,1978,26.25
09,05,1978,26.25
09,06,1978,25.75
09,07,1978,25.0
09,08,1978,26.0
09,09,1978,25.75
09,10,1978,26.25
09,11,1978,26.0
09,12,1978,25.5
09,13,1978,26.75
09,14,1978,26.5
09,15,1978,26.5
09,16,1978,26.5
09,17,1978,26.0
09,18,1978,26.0
09,19,1978,26.0
09,20,1978,26.25
09,21,1978,26.25
09,22,1978,25.25
09,23,1978,23.75
09,24,1978,24.5
09,25,1978,25.75
09,26,1978,26.0
09,27,1978,26.0
09,28,1978,26.5
09,29,1978,26.5
09,30,1978,26.5
10,01,1978,26.0
10,02,1978,26.0
10,03,1978,26.25
10,04,1978,26.75
10,05,1978,26.75
10,06,1978,26.5
10,07,1978,26.5
10,08,1978,26.25
10,09,1978,26.5
10,10,1978,26.75
10,11,1978,26.25
10,12,1978,25.5
10,13,1978,26.0
10,14,1978,25.5
10,15,1978,25.25
10,16,1978,26.0
10,17,1978,26.5
10,18,1978,27.0
10,19,1978,26.0
10,20,1978,25.25
10,21,1978,26.25
10,22,1978,26.0
10,23,1978,25.0
10,24,1978,24.0
10,25,1978,25.5
10,26,1978,25.0
10,27,1978,26.5
10,28,1978,25.5
10,29,1978,26.25
10,30,1978,26.5
10,31,1978,26.0
11,01,1978,26.0
11,02,1978,26.25
11,03,1978,26.5
11,04,1978,26.25
11,05,1978,26.5
11,06,1978,26.5
11,07,1978,27.5
11,08,1978,26.5
11,09,1978,26.25
11,10,1978,26.25
11,11,1978,26.25
11,12,1978,25.5
11,13,1978,26.5
11,14,1978,26.25
11,15,1978,26.0
11,16,1978,26.25
11,17,1978,26.5
11,18,1978,26.25
11,19,1978,25.5
11,20,1978,24.25
11,21,1978,24.5
11,22,1978,24.75
11,23,1978,26.0
11,24,1978,26.25
11,25,1978,27.0
11,26,1978,26.5
11,27,1978,26.5
11,28,1978,26.25
11,29,1978,25.75
11,30,1978,26.0
12,01,1978,26.5
12,02,1978,26.0
12,03,1978,25.5
12,04,1978,25.25
12,05,1978,26.75
12,06,1978,25.5
12,07,1978,25.0
12,08,1978,25.5
12,09,1978,25.75
12,10,1978,25.0
12,11,1978,26.0
12,12,1978,24.75
12,13,1978,25.25
12,14,1978,23.75
12,15,1978,24.0
12,16,1978,25.25
12,17,1978,25.5
12,18,1978,25.0
12,19,1978,24.25
12,20,1978,25.25
12,21,1978,26.5
12,22,1978,25.5
12,23,1978,24.75
12,24,1978,24.75
12,25,1978,25.5
12,26,1978,25.5
12,27,1978,23.25
12,28,1978,24.25
12,29,1978,25.0
12,30,1978,25.0
12,31,1978,22.75
01,01,1979,26.0
01,02,1979,24.75
01,03,1979,25.25
01,04,1979,21.75
01,05,1979,24.0
01,06,1979,23.0
01,07,1979,24.0
01,08,1979,23.5
